"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,10,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",120.00,17.00,4.60,0.00,8.42,0.00,3.98,0.00,0.00,986.00,241.00,0.00,180.00,0.00,565.00,
2019,10,"MQ","Envoy Air","PVD","Providence, RI: Theodore Francis Green State",88.00,9.00,0.71,1.35,3.16,0.00,3.77,0.00,0.00,435.00,15.00,99.00,179.00,0.00,142.00,
2019,10,"MQ","Envoy Air","PWM","Portland, ME: Portland International Jetport",57.00,11.00,0.65,0.77,4.58,0.00,5.00,0.00,0.00,729.00,40.00,31.00,239.00,0.00,419.00,
2019,10,"MQ","Envoy Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",84.00,10.00,0.00,0.00,4.87,0.00,5.13,2.00,0.00,637.00,0.00,0.00,335.00,0.00,302.00,
2019,10,"MQ","Envoy Air","RIC","Richmond, VA: Richmond International",166.00,28.00,5.23,1.83,10.73,0.00,10.21,1.00,0.00,1577.00,381.00,143.00,437.00,0.00,616.00,
2019,10,"MQ","Envoy Air","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",31.00,8.00,0.49,0.00,2.71,0.00,4.80,1.00,0.00,348.00,12.00,0.00,79.00,0.00,257.00,
2019,10,"MQ","Envoy Air","ROC","Rochester, NY: Greater Rochester International",119.00,35.00,6.67,0.77,11.69,0.00,15.87,0.00,0.00,2032.00,277.00,89.00,398.00,0.00,1268.00,
2019,10,"MQ","Envoy Air","RST","Rochester, MN: Rochester International",115.00,23.00,4.25,0.76,11.83,0.00,6.15,1.00,0.00,894.00,120.00,86.00,442.00,0.00,246.00,
2019,10,"MQ","Envoy Air","SAV","Savannah, GA: Savannah/Hilton Head International",70.00,11.00,1.29,0.19,4.14,0.00,5.39,0.00,0.00,484.00,225.00,9.00,83.00,0.00,167.00,
2019,10,"MQ","Envoy Air","SBA","Santa Barbara, CA: Santa Barbara Municipal",62.00,15.00,2.21,1.90,8.47,0.00,2.43,0.00,0.00,565.00,86.00,71.00,234.00,0.00,174.00,
2019,10,"MQ","Envoy Air","SBP","San Luis Obispo, CA: San Luis County Regional",31.00,6.00,0.59,1.17,3.00,0.00,1.25,0.00,0.00,296.00,24.00,108.00,83.00,0.00,81.00,
2019,10,"MQ","Envoy Air","SCE","State College, PA: University Park",62.00,13.00,2.94,1.46,5.74,0.00,2.87,0.00,1.00,735.00,197.00,95.00,183.00,0.00,260.00,
2019,10,"MQ","Envoy Air","SDF","Louisville, KY: Louisville Muhammad Ali International",111.00,20.00,2.98,1.13,9.10,0.00,6.79,2.00,0.00,774.00,119.00,78.00,245.00,0.00,332.00,
2019,10,"MQ","Envoy Air","SGF","Springfield, MO: Springfield-Branson National",429.00,88.00,23.73,5.39,34.32,0.00,24.55,4.00,0.00,3933.00,1167.00,402.00,1194.00,0.00,1170.00,
2019,10,"MQ","Envoy Air","SHV","Shreveport, LA: Shreveport Regional",57.00,13.00,1.68,1.81,6.20,0.00,3.31,3.00,0.00,508.00,41.00,60.00,194.00,0.00,213.00,
2019,10,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",181.00,27.00,5.28,1.90,10.80,0.00,9.01,4.00,1.00,1501.00,359.00,128.00,342.00,0.00,672.00,
2019,10,"MQ","Envoy Air","SPI","Springfield, IL: Abraham Lincoln Capital",62.00,12.00,2.12,1.00,3.98,1.00,3.90,0.00,0.00,698.00,69.00,31.00,106.00,40.00,452.00,
2019,10,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",108.00,11.00,3.52,1.00,2.17,0.00,4.31,4.00,1.00,504.00,194.00,15.00,85.00,0.00,210.00,
2019,10,"MQ","Envoy Air","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",29.00,3.00,0.78,0.00,1.22,0.00,1.00,0.00,0.00,96.00,40.00,0.00,36.00,0.00,20.00,
2019,10,"MQ","Envoy Air","STL","St. Louis, MO: St Louis Lambert International",34.00,7.00,3.06,0.16,1.15,0.00,2.63,1.00,0.00,287.00,101.00,11.00,19.00,0.00,156.00,
2019,10,"MQ","Envoy Air","STS","Santa Rosa, CA: Charles M. Schulz - Sonoma County",31.00,9.00,0.98,0.00,8.02,0.00,0.00,5.00,0.00,235.00,43.00,0.00,192.00,0.00,0.00,
2019,10,"MQ","Envoy Air","SUX","Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",119.00,36.00,7.60,1.44,18.97,0.00,7.99,2.00,0.00,1414.00,359.00,66.00,554.00,0.00,435.00,
2019,10,"MQ","Envoy Air","SWO","Stillwater, OK: Stillwater Regional",78.00,10.00,3.32,0.00,1.47,0.00,5.21,4.00,0.00,507.00,153.00,0.00,52.00,0.00,302.00,
2019,10,"MQ","Envoy Air","SYR","Syracuse, NY: Syracuse Hancock International",58.00,13.00,2.36,0.09,6.69,0.00,3.86,0.00,0.00,598.00,77.00,7.00,311.00,0.00,203.00,
2019,10,"MQ","Envoy Air","TLH","Tallahassee, FL: Tallahassee International",89.00,2.00,0.01,0.00,1.00,0.00,0.99,0.00,0.00,208.00,2.00,0.00,15.00,0.00,191.00,
2019,10,"MQ","Envoy Air","TOL","Toledo, OH: Toledo Express",88.00,15.00,2.02,0.03,7.25,0.00,5.71,0.00,0.00,744.00,89.00,6.00,177.00,0.00,472.00,
2019,10,"MQ","Envoy Air","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",62.00,5.00,2.48,0.58,1.74,0.00,0.20,1.00,0.00,286.00,88.00,87.00,81.00,0.00,30.00,
2019,10,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",120.00,24.00,6.04,1.11,10.45,0.00,6.40,0.00,0.00,1202.00,253.00,84.00,349.00,0.00,516.00,
2019,10,"MQ","Envoy Air","TVC","Traverse City, MI: Cherry Capital",93.00,14.00,3.93,0.05,8.31,0.00,1.71,1.00,0.00,573.00,273.00,1.00,235.00,0.00,64.00,
2019,10,"MQ","Envoy Air","TXK","Texarkana, AR: Texarkana Regional-Webb Field",109.00,17.00,5.27,1.99,4.30,0.00,5.45,2.00,1.00,949.00,233.00,110.00,218.00,0.00,388.00,
2019,10,"MQ","Envoy Air","TYR","Tyler, TX: Tyler Pounds Regional",146.00,29.00,6.49,7.36,5.46,0.00,9.69,10.00,1.00,2003.00,268.00,884.00,259.00,0.00,592.00,
2019,10,"MQ","Envoy Air","TYS","Knoxville, TN: McGhee Tyson",143.00,28.00,2.79,1.53,14.54,0.00,9.14,1.00,0.00,1119.00,107.00,198.00,500.00,0.00,314.00,
2019,10,"MQ","Envoy Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",357.00,76.00,14.23,3.41,31.61,0.00,26.76,8.00,1.00,4189.00,992.00,289.00,1324.00,0.00,1584.00,
2019,10,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",227.00,29.00,7.14,0.00,10.67,0.00,11.19,3.00,0.00,1697.00,313.00,0.00,619.00,0.00,765.00,
2019,10,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",803.00,165.00,30.92,3.03,108.05,0.05,22.95,1.00,3.00,8582.00,2518.00,87.00,4796.00,2.00,1179.00,
2019,10,"NK","Spirit Air Lines","AUS","Austin, TX: Austin - Bergstrom International",250.00,34.00,8.36,0.21,18.84,0.00,6.60,3.00,1.00,2166.00,671.00,14.00,960.00,0.00,521.00,
2019,10,"NK","Spirit Air Lines","AVL","Asheville, NC: Asheville Regional",52.00,4.00,0.75,0.00,1.25,0.00,2.00,0.00,2.00,250.00,71.00,0.00,96.00,0.00,83.00,
2019,10,"NK","Spirit Air Lines","BDL","Hartford, CT: Bradley International",135.00,12.00,3.33,0.00,3.77,0.00,4.90,0.00,1.00,731.00,223.00,0.00,196.00,0.00,312.00,
2019,10,"NK","Spirit Air Lines","BNA","Nashville, TN: Nashville International",110.00,11.00,6.55,1.00,1.05,0.00,2.40,1.00,0.00,643.00,405.00,30.00,75.00,0.00,133.00,
2019,10,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",366.00,76.00,11.66,0.00,52.71,0.00,11.63,4.00,0.00,4882.00,505.00,0.00,3463.00,0.00,914.00,
2019,10,"NK","Spirit Air Lines","BQN","Aguadilla, PR: Rafael Hernandez",49.00,10.00,4.45,1.00,3.69,0.00,0.85,0.00,0.00,497.00,205.00,24.00,124.00,0.00,144.00,
2019,10,"NK","Spirit Air Lines","BUR","Burbank, CA: Bob Hope",62.00,9.00,3.18,0.00,4.82,0.00,1.00,2.00,0.00,366.00,185.00,0.00,103.00,0.00,78.00,
2019,10,"NK","Spirit Air Lines","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",837.00,114.00,25.09,1.32,48.29,1.66,37.64,5.00,1.00,6941.00,1163.00,86.00,3105.00,34.00,2553.00,
2019,10,"NK","Spirit Air Lines","CAK","Akron, OH: Akron-Canton Regional",21.00,3.00,0.17,0.32,0.04,0.00,2.47,0.00,0.00,187.00,22.00,10.00,2.00,0.00,153.00,
2019,10,"NK","Spirit Air Lines","CLE","Cleveland, OH: Cleveland-Hopkins International",257.00,28.00,10.45,0.00,6.08,0.00,11.47,1.00,0.00,2279.00,1045.00,0.00,432.00,0.00,802.00,
2019,10,"NK","Spirit Air Lines","CLT","Charlotte, NC: Charlotte Douglas International",124.00,33.00,5.68,0.00,18.69,0.09,8.55,0.00,0.00,1376.00,258.00,0.00,579.00,4.00,535.00,
2019,10,"NK","Spirit Air Lines","CMH","Columbus, OH: John Glenn Columbus International",123.00,12.00,3.27,0.00,5.90,0.00,2.83,1.00,1.00,1033.00,132.00,0.00,826.00,0.00,75.00,
2019,10,"NK","Spirit Air Lines","DEN","Denver, CO: Denver International",400.00,74.00,9.07,2.00,53.11,0.00,9.81,5.00,0.00,3451.00,263.00,63.00,2506.00,0.00,619.00,
2019,10,"NK","Spirit Air Lines","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",736.00,140.00,27.35,5.91,74.06,1.00,31.67,7.00,5.00,9669.00,1708.00,510.00,4528.00,40.00,2883.00,
2019,10,"NK","Spirit Air Lines","DTW","Detroit, MI: Detroit Metro Wayne County",861.00,103.00,30.55,0.03,39.40,0.00,33.03,4.00,0.00,8324.00,2563.00,2.00,2725.00,0.00,3034.00,
2019,10,"NK","Spirit Air Lines","EWR","Newark, NJ: Newark Liberty International",341.00,101.00,10.09,0.89,83.96,0.00,6.06,2.00,1.00,6315.00,410.00,25.00,5262.00,0.00,618.00,
2019,10,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1703.00,204.00,54.02,6.53,106.49,0.17,36.79,6.00,3.00,15440.00,4877.00,1244.00,6154.00,9.00,3156.00,
2019,10,"NK","Spirit Air Lines","GSO","Greensboro/High Point, NC: Piedmont Triad International",30.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,122.00,65.00,0.00,57.00,0.00,0.00,
2019,10,"NK","Spirit Air Lines","IAG","Niagara Falls, NY: Niagara Falls International",26.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,60.00,0.00,0.00,0.00,0.00,
2019,10,"NK","Spirit Air Lines","IAH","Houston, TX: George Bush Intercontinental/Houston",612.00,125.00,18.96,3.55,84.90,0.00,17.60,3.00,0.00,6781.00,824.00,273.00,4584.00,0.00,1100.00,
2019,10,"NK","Spirit Air Lines","IND","Indianapolis, IN: Indianapolis International",62.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,79.00,15.00,0.00,0.00,0.00,64.00,
2019,10,"NK","Spirit Air Lines","JAX","Jacksonville, FL: Jacksonville International",101.00,9.00,1.98,0.07,2.69,0.00,4.26,0.00,0.00,635.00,170.00,3.00,89.00,0.00,373.00,
2019,10,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",1672.00,225.00,49.75,2.97,109.21,1.00,62.07,13.00,1.00,13221.00,2771.00,223.00,5656.00,22.00,4549.00,
2019,10,"NK","Spirit Air Lines","LAX","Los Angeles, CA: Los Angeles International",699.00,92.00,25.66,0.97,40.61,0.41,24.35,5.00,0.00,5712.00,1990.00,50.00,2005.00,18.00,1649.00,
2019,10,"NK","Spirit Air Lines","LBE","Latrobe, PA: Arnold Palmer Regional",78.00,7.00,2.38,0.00,3.04,0.00,1.59,1.00,0.00,648.00,253.00,0.00,220.00,0.00,175.00,
2019,10,"NK","Spirit Air Lines","LGA","New York, NY: LaGuardia",341.00,86.00,9.30,0.00,74.01,0.00,2.69,3.00,1.00,5631.00,507.00,0.00,4912.00,0.00,212.00,
2019,10,"NK","Spirit Air Lines","MCI","Kansas City, MO: Kansas City International",114.00,12.00,4.08,0.00,2.09,0.00,5.83,0.00,1.00,888.00,299.00,0.00,175.00,0.00,414.00,
2019,10,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",1395.00,167.00,41.20,2.79,82.47,0.57,39.96,4.00,0.00,10731.00,3258.00,373.00,4354.00,12.00,2734.00,
2019,10,"NK","Spirit Air Lines","MSP","Minneapolis, MN: Minneapolis-St Paul International",301.00,41.00,8.74,1.95,22.09,0.00,8.23,2.00,0.00,1950.00,488.00,62.00,784.00,0.00,616.00,
2019,10,"NK","Spirit Air Lines","MSY","New Orleans, LA: Louis Armstrong New Orleans International",541.00,86.00,21.97,2.37,40.84,0.00,20.83,15.00,0.00,4622.00,1320.00,69.00,1920.00,0.00,1313.00,
2019,10,"NK","Spirit Air Lines","MYR","Myrtle Beach, SC: Myrtle Beach International",453.00,46.00,14.64,0.00,22.11,0.00,9.25,3.00,0.00,1881.00,527.00,0.00,971.00,0.00,383.00,
2019,10,"NK","Spirit Air Lines","OAK","Oakland, CA: Metropolitan Oakland International",224.00,31.00,6.75,1.00,14.30,0.00,8.95,2.00,0.00,1868.00,371.00,21.00,876.00,0.00,600.00,
2019,10,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",802.00,137.00,18.43,4.77,90.80,0.00,23.00,7.00,0.00,7368.00,1597.00,209.00,4032.00,0.00,1530.00,
2019,10,"NK","Spirit Air Lines","PBG","Plattsburgh, NY: Plattsburgh International",8.00,1.00,0.25,0.00,0.02,0.00,0.74,0.00,0.00,53.00,13.00,0.00,1.00,0.00,39.00,
2019,10,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",83.00,10.00,4.05,0.00,3.31,0.00,2.64,0.00,0.00,534.00,157.00,0.00,251.00,0.00,126.00,
2019,10,"NK","Spirit Air Lines","PHL","Philadelphia, PA: Philadelphia International",334.00,47.00,10.12,0.00,23.88,0.00,13.01,2.00,0.00,2324.00,425.00,0.00,900.00,0.00,999.00,
2019,10,"NK","Spirit Air Lines","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,7.00,2.73,0.00,2.67,0.00,1.60,1.00,0.00,1074.00,713.00,0.00,163.00,0.00,198.00,
2019,10,"NK","Spirit Air Lines","PIT","Pittsburgh, PA: Pittsburgh International",165.00,8.00,4.06,0.12,1.14,0.00,2.67,2.00,0.00,309.00,207.00,3.00,34.00,0.00,65.00,
2019,10,"NK","Spirit Air Lines","RDU","Raleigh/Durham, NC: Raleigh-Durham International",177.00,28.00,12.73,0.17,8.68,0.00,6.42,2.00,0.00,1664.00,733.00,16.00,538.00,0.00,377.00,
2019,10,"NK","Spirit Air Lines","RIC","Richmond, VA: Richmond International",62.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,124.00,0.00,0.00,18.00,0.00,106.00,
2019,10,"NK","Spirit Air Lines","RSW","Fort Myers, FL: Southwest Florida International",111.00,11.00,5.23,0.00,4.14,0.00,1.64,0.00,1.00,1369.00,888.00,0.00,380.00,0.00,101.00,
2019,10,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",156.00,11.00,2.88,0.00,5.33,0.00,2.79,0.00,0.00,438.00,97.00,0.00,200.00,0.00,141.00,
2019,10,"NK","Spirit Air Lines","SEA","Seattle, WA: Seattle/Tacoma International",135.00,39.00,8.78,0.16,17.90,0.00,12.16,2.00,0.00,2250.00,534.00,16.00,961.00,0.00,739.00,
2019,10,"NK","Spirit Air Lines","SJU","San Juan, PR: Luis Munoz Marin International",142.00,18.00,4.19,1.35,8.14,0.18,4.13,0.00,0.00,674.00,123.00,44.00,352.00,5.00,150.00,
2019,10,"NK","Spirit Air Lines","SMF","Sacramento, CA: Sacramento International",93.00,9.00,2.93,0.00,3.26,0.00,2.81,0.00,0.00,604.00,222.00,0.00,270.00,0.00,112.00,
2019,10,"NK","Spirit Air Lines","STT","Charlotte Amalie, VI: Cyril E King",35.00,3.00,1.00,0.00,1.94,0.00,0.06,0.00,0.00,154.00,25.00,0.00,128.00,0.00,1.00,
2019,10,"NK","Spirit Air Lines","STX","Christiansted, VI: Henry E. Rohlsen",17.00,3.00,1.67,0.00,1.11,0.00,0.22,1.00,0.00,70.00,32.00,0.00,34.00,0.00,4.00,
2019,10,"NK","Spirit Air Lines","TPA","Tampa, FL: Tampa International",454.00,50.00,17.55,1.82,18.09,0.29,12.25,1.00,0.00,2749.00,1263.00,66.00,822.00,7.00,591.00,
2019,10,"OH","PSA Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",91.00,7.00,1.34,0.65,2.75,0.00,2.26,1.00,1.00,314.00,37.00,36.00,134.00,0.00,107.00,
2019,10,"OH","PSA Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",157.00,33.00,7.78,0.57,11.71,0.00,12.94,1.00,0.00,1789.00,441.00,20.00,417.00,0.00,911.00,
2019,10,"OH","PSA Airlines Inc.","ALB","Albany, NY: Albany International",84.00,22.00,5.41,0.00,4.66,0.06,11.86,2.00,0.00,1550.00,296.00,0.00,156.00,1.00,1097.00,
2019,10,"OH","PSA Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",112.00,27.00,5.44,0.62,9.36,0.63,10.96,2.00,0.00,1602.00,305.00,16.00,453.00,70.00,758.00,
2019,10,"OH","PSA Airlines Inc.","AVL","Asheville, NC: Asheville Regional",243.00,57.00,13.09,5.57,17.92,0.00,20.42,7.00,2.00,2982.00,663.00,371.00,561.00,0.00,1387.00,
2019,10,"OH","PSA Airlines Inc.","AVP","Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",114.00,17.00,5.56,0.79,4.46,0.56,5.64,0.00,0.00,538.00,141.00,37.00,122.00,20.00,218.00,
2019,10,"OH","PSA Airlines Inc.","BDL","Hartford, CT: Bradley International",117.00,28.00,7.43,0.61,1.70,0.00,18.26,3.00,0.00,1677.00,416.00,117.00,93.00,0.00,1051.00,
2019,10,"OH","PSA Airlines Inc.","BGR","Bangor, ME: Bangor International",127.00,26.00,7.28,1.00,5.39,0.00,12.33,1.00,0.00,1276.00,342.00,24.00,187.00,0.00,723.00,
2019,10,"OH","PSA Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",371.00,90.00,24.16,0.80,25.56,0.00,39.47,4.00,0.00,4491.00,1288.00,38.00,894.00,0.00,2271.00,
2019,10,"OH","PSA Airlines Inc.","BNA","Nashville, TN: Nashville International",47.00,6.00,2.07,0.85,1.52,0.00,1.56,2.00,0.00,302.00,91.00,28.00,101.00,0.00,82.00,
2019,10,"OH","PSA Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",88.00,20.00,5.54,0.00,7.54,0.00,6.92,0.00,0.00,889.00,235.00,0.00,271.00,0.00,383.00,
2019,10,"OH","PSA Airlines Inc.","BTV","Burlington, VT: Burlington International",61.00,6.00,3.14,0.00,0.23,0.00,2.63,1.00,0.00,251.00,84.00,0.00,10.00,0.00,157.00,
2019,10,"OH","PSA Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",91.00,22.00,7.63,0.24,3.61,0.00,10.52,0.00,0.00,1268.00,677.00,4.00,124.00,0.00,463.00,
2019,10,"OH","PSA Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",204.00,42.00,11.86,0.73,6.33,0.06,23.02,0.00,1.00,2310.00,660.00,66.00,186.00,4.00,1394.00,
2019,10,"OH","PSA Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",239.00,80.00,16.33,0.22,18.53,0.00,44.92,2.00,0.00,4966.00,1161.00,8.00,661.00,0.00,3136.00,
2019,10,"OH","PSA Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",268.00,44.00,15.23,1.18,12.87,0.00,14.72,5.00,0.00,2279.00,803.00,68.00,462.00,0.00,946.00,
2019,10,"OH","PSA Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",120.00,22.00,5.06,1.71,5.94,0.00,9.29,1.00,1.00,1348.00,239.00,181.00,223.00,0.00,705.00,
2019,10,"OH","PSA Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",309.00,74.00,16.83,0.00,22.91,0.00,34.26,3.00,0.00,4647.00,1236.00,0.00,729.00,0.00,2682.00,
2019,10,"OH","PSA Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",61.00,16.00,2.71,0.63,6.43,0.00,6.23,0.00,0.00,1013.00,257.00,19.00,162.00,0.00,575.00,
2019,10,"OH","PSA Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",175.00,33.00,11.12,1.96,3.39,0.00,16.53,4.00,0.00,1585.00,730.00,65.00,86.00,0.00,704.00,
2019,10,"OH","PSA Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",8243.00,1143.00,203.32,21.69,237.27,0.24,680.48,83.00,7.00,66644.00,16584.00,2725.00,7586.00,10.00,39739.00,
2019,10,"OH","PSA Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",118.00,14.00,5.38,0.00,4.24,0.00,4.38,1.00,0.00,716.00,253.00,0.00,106.00,0.00,357.00,
2019,10,"OH","PSA Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",209.00,34.00,8.02,3.26,9.64,0.00,13.08,5.00,1.00,1989.00,492.00,246.00,395.00,0.00,856.00,
2019,10,"OH","PSA Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",435.00,97.00,30.34,2.33,20.31,0.01,44.02,2.00,1.00,7287.00,2287.00,316.00,834.00,1.00,3849.00,
2019,10,"OH","PSA Airlines Inc.","DAB","Daytona Beach, FL: Daytona Beach International",123.00,26.00,7.78,0.00,4.46,0.00,13.76,1.00,0.00,1052.00,278.00,0.00,135.00,0.00,639.00,
2019,10,"OH","PSA Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",494.00,133.00,34.03,1.05,27.80,0.19,69.94,14.00,0.00,9469.00,2229.00,45.00,1118.00,3.00,6074.00,
2019,10,"OH","PSA Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2537.00,447.00,115.19,7.17,65.89,0.22,258.52,58.00,15.00,33372.00,10284.00,1042.00,2594.00,27.00,19425.00,
2019,10,"OH","PSA Airlines Inc.","DSM","Des Moines, IA: Des Moines International",93.00,10.00,3.99,0.00,2.24,0.00,3.77,1.00,0.00,586.00,278.00,0.00,110.00,0.00,198.00,
2019,10,"OH","PSA Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",65.00,13.00,1.36,0.00,5.47,0.00,6.16,0.00,0.00,405.00,42.00,0.00,109.00,0.00,254.00,
2019,10,"OH","PSA Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",62.00,14.00,3.52,0.00,6.64,0.00,3.84,1.00,0.00,532.00,159.00,0.00,171.00,0.00,202.00,
2019,10,"OH","PSA Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",154.00,39.00,11.21,2.98,13.55,0.00,11.26,1.00,2.00,2068.00,554.00,650.00,410.00,0.00,454.00,
2019,10,"OH","PSA Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",136.00,31.00,9.30,0.05,5.46,0.00,16.19,0.00,0.00,1422.00,535.00,5.00,152.00,0.00,730.00,
2019,10,"OH","PSA Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",62.00,9.00,2.76,0.00,1.61,0.00,4.62,0.00,0.00,462.00,104.00,0.00,33.00,0.00,325.00,
2019,10,"OH","PSA Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",123.00,29.00,7.96,0.24,10.68,0.00,10.13,0.00,1.00,1129.00,241.00,4.00,268.00,0.00,616.00,
2019,10,"OH","PSA Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",87.00,26.00,7.51,0.03,13.08,0.00,5.38,0.00,1.00,1161.00,393.00,1.00,459.00,0.00,308.00,
2019,10,"OH","PSA Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",211.00,36.00,12.29,2.22,10.93,0.00,10.56,4.00,1.00,2383.00,925.00,332.00,419.00,0.00,707.00,
2019,10,"OH","PSA Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",263.00,45.00,10.09,0.00,14.75,0.00,20.16,5.00,0.00,2120.00,499.00,0.00,350.00,0.00,1271.00,
2019,10,"OH","PSA Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",418.00,97.00,29.69,1.44,30.49,0.87,34.52,3.00,0.00,4960.00,1656.00,62.00,832.00,20.00,2390.00,
2019,10,"OH","PSA Airlines Inc.","HPN","White Plains, NY: Westchester County",256.00,49.00,14.39,0.62,6.99,0.00,27.00,6.00,0.00,2637.00,747.00,19.00,200.00,0.00,1671.00,
2019,10,"OH","PSA Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",203.00,43.00,13.70,0.06,8.15,0.00,21.09,0.00,0.00,2732.00,916.00,2.00,273.00,0.00,1541.00,
2019,10,"OH","PSA Airlines Inc.","IAD","Washington, DC: Washington Dulles International",175.00,40.00,11.27,1.37,15.79,0.00,11.57,2.00,0.00,2087.00,518.00,135.00,593.00,0.00,841.00,
2019,10,"OH","PSA Airlines Inc.","ILM","Wilmington, NC: Wilmington International",183.00,36.00,11.52,0.57,10.94,0.80,12.18,1.00,0.00,1649.00,624.00,25.00,277.00,12.00,711.00,
2019,10,"OH","PSA Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",116.00,15.00,3.45,0.16,2.97,1.00,7.41,1.00,0.00,642.00,187.00,3.00,89.00,109.00,254.00,
2019,10,"OH","PSA Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",4.00,1.00,0.09,0.00,0.23,0.00,0.68,0.00,0.00,47.00,4.00,0.00,11.00,0.00,32.00,
2019,10,"OH","PSA Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",122.00,39.00,9.27,0.07,16.42,0.00,13.24,2.00,1.00,1762.00,546.00,7.00,474.00,0.00,735.00,
2019,10,"OH","PSA Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",150.00,27.00,7.02,0.00,7.22,0.29,12.46,0.00,1.00,1479.00,444.00,0.00,190.00,16.00,829.00,
2019,10,"OH","PSA Airlines Inc.","LAN","Lansing, MI: Capital Region International",31.00,9.00,2.28,0.00,0.00,0.00,6.72,0.00,0.00,990.00,195.00,0.00,0.00,0.00,795.00,
2019,10,"OH","PSA Airlines Inc.","LEX","Lexington, KY: Blue Grass",97.00,23.00,6.06,1.62,6.96,0.00,8.36,2.00,0.00,1208.00,386.00,60.00,189.00,0.00,573.00,
